Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_WasMissing,MasVnrArea_WasMissing,GarageYrBlt_WasMissing,TotalSF,TotalPorchSF,TotalBaths,BsmtFinishedRatio,LivingAreaRatio,HouseAge,YearsSinceRemodel,WasRemodeled,GarageAge,YearsSinceSold,HouseAgeGroup,NeighborhoodTier,QualityScore,BasementQualityScore,GarageQualityScore,RoomDensity,BathBedroomRatio,GarageLivingRatio,LotCoverageRatio,AgeQualityInteraction,SalePrice
649,60,RL,70.0,7700,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,756.0,756.0,GasA,TA,Y,SBrkr,1051,788,0,1839,0.0,0.0,1,1,4,1,TA,7,Typ,1,TA,Attchd,1966.0,Unf,2.0,442.0,TA,TA,Y,0,124,216,0,0,0,,,,0,6,2010,WD,Normal,0,0,0,2595.0,340,1.5,0.0,0.23883116883116884,57,57,0,57,13,Old (51-100),Mid_Tier,4.300000000000001,2.0,3.0,3.806416530723219,0.375,0.24034801522566612,0.337012987012987,245.10000000000005,155000
650,180,RM,21.0,1936,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,131.0,GLQ,499.0,0.0,630.0,GasA,Gd,Y,SBrkr,630,0,0,630,1.0,0.0,1,0,1,1,TA,3,Typ,0,,,0.0,,0.0,0.0,,,Y,0,0,0,0,0,0,,MnPrv,,0,12,2007,WD,Normal,0,0,1,1260.0,0,2.0,1.0,0.32541322314049587,53,53,0,0,16,Old (51-100),Standard,4.000000000000001,2.3333333333333335,0.0,4.761904761904763,2.0,0.0,0.6508264462809917,212.00000000000006,84500
651,60,FV,65.0,8125,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,CemntBd,CmentBd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,813.0,813.0,GasA,Ex,Y,SBrkr,822,843,0,1665,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2007.0,RFn,2.0,562.0,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2008,WD,Normal,0,1,0,2478.0,0,2.5,0.0,0.20492307692307693,16,16,0,16,15,Recent (11-25),Premium,5.150000000000001,2.3333333333333335,3.0,4.2042042042042045,0.8333333333333334,0.3375375375375375,0.3049846153846154,82.40000000000002,205950
652,70,RL,60.0,9084,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,755.0,755.0,GasA,TA,Y,SBrkr,755,755,0,1510,1.0,0.0,1,0,4,1,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1.0,296.0,Fa,Po,P,120,0,0,0,0,0,,MnPrv,,0,10,2009,WD,Normal,0,0,0,2265.0,0,2.0,0.0,0.16622633201232936,83,73,1,83,14,Old (51-100),Standard,3.7,2.0,1.5,4.635761589403974,0.5,0.19602649006622516,0.24933949801849406,307.1,108000
653,60,RL,70.0,8750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,880.0,880.0,GasA,Ex,Y,SBrkr,909,807,0,1716,0.0,0.0,2,1,2,1,Gd,7,Typ,1,TA,Attchd,1996.0,RFn,2.0,512.0,TA,TA,Y,0,120,0,0,0,0,,,,0,7,2009,WD,Normal,0,0,0,2596.0,120,2.5,0.0,0.1961142857142857,27,27,0,27,14,Mature (26-50),Mid_Tier,4.950000000000001,2.3333333333333335,3.0,4.0792540792540795,1.25,0.29836829836829837,0.2966857142857143,133.65000000000003,191000
654,50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1906,1995,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,756.0,756.0,GasA,Ex,Y,SBrkr,756,713,0,1469,0.0,0.0,1,0,3,1,TA,7,Typ,0,,Detchd,1906.0,Unf,1.0,216.0,TA,TA,Y,57,0,239,0,0,0,,MnPrv,,0,6,2008,WD,Normal,0,0,0,2225.0,239,1.0,0.0,0.14234496124031007,117,28,1,117,15,Historic (100+),Standard,4.700000000000001,2.0,3.0,4.765146358066712,0.3333333333333333,0.14703880190605853,0.21560077519379844,549.9000000000001,135000
655,20,RL,91.0,10437,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,1995,Hip,CompShg,MetalSd,MetalSd,BrkFace,660.0,Gd,Gd,PConc,Gd,TA,Gd,GLQ,1696.0,Unf,0.0,413.0,2109.0,GasA,Ex,Y,SBrkr,2113,0,0,2113,1.0,0.0,2,1,2,1,Gd,7,Typ,1,TA,Attchd,1995.0,Fin,3.0,839.0,TA,TA,Y,236,46,0,0,0,0,,,,0,8,2008,WD,Normal,0,0,0,4222.0,46,3.5,0.8041725936462779,0.2024528121107598,28,28,0,28,15,Mature (26-50),Premium,5.550000000000002,3.6666666666666665,3.0,3.312825366777094,1.75,0.3970657832465689,0.4045223723292134,155.40000000000003,350000
656,160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,381.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,525.0,525.0,GasA,TA,Y,SBrkr,525,567,0,1092,0.0,0.0,1,1,3,1,TA,6,Typ,0,,Detchd,1971.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2010,WD,Family,0,0,0,1617.0,0,1.5,0.0,0.65,52,52,0,52,13,Old (51-100),Standard,4.300000000000001,2.0,3.0,5.4945054945054945,0.5,0.24175824175824176,0.9625,223.60000000000002,88000
657,20,RL,72.0,10007,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,Gd,TA,CBlock,TA,TA,No,ALQ,806.0,Unf,0.0,247.0,1053.0,GasA,Ex,Y,SBrkr,1053,0,0,1053,1.0,0.0,1,1,3,1,Gd,5,Typ,0,,Attchd,1959.0,RFn,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,8,2008,WD,Normal,0,0,0,2106.0,0,2.5,0.7654320987654321,0.10522634156090736,64,17,1,64,15,Old (51-100),Mid_Tier,4.65,2.0,3.0,4.748338081671415,0.8333333333333334,0.2962962962962963,0.21045268312181473,297.6,145500
658,70,RL,60.0,7200,Pave,,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,776.0,776.0,GasA,TA,Y,SBrkr,851,651,0,1502,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1931.0,RFn,1.0,270.0,TA,TA,P,0,0,112,0,0,0,,MnPrv,,0,2,2008,WD,Normal,0,0,0,2278.0,112,1.5,0.0,0.2086111111111111,92,23,1,92,15,Old (51-100),Mid_Tier,4.800000000000002,2.3333333333333335,3.0,3.9946737683089215,0.5,0.17976031957390146,0.3163888888888889,441.60000000000014,149000
659,50,RL,78.0,17503,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,912.0,912.0,GasA,TA,Y,SBrkr,912,546,0,1458,0.0,1.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1948.0,Unf,1.0,330.0,TA,TA,Y,192,0,0,0,0,0,,,,0,1,2010,WD,Abnorml,0,0,0,2370.0,0,1.5,0.0,0.08330000571330629,75,73,1,75,13,Old (51-100),Mid_Tier,4.300000000000001,2.0,3.0,4.11522633744856,0.5,0.22633744855967078,0.13540535908130036,322.50000000000006,97500
660,20,RL,75.0,9937,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,PConc,TA,TA,No,BLQ,637.0,Unf,0.0,849.0,1486.0,GasA,Ex,Y,SBrkr,1486,0,0,1486,1.0,0.0,1,0,3,1,TA,7,Typ,0,,Detchd,1968.0,Fin,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,3,2009,WD,Normal,0,0,0,2972.0,0,2.0,0.4286675639300135,0.1495421153265573,59,24,1,55,14,Old (51-100),Standard,4.500000000000001,2.0,3.0,4.710632570659489,0.6666666666666666,0.32301480484522205,0.2990842306531146,265.50000000000006,167000
661,60,RL,81.2,12384,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,233.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,793.0,793.0,GasA,TA,Y,SBrkr,1142,793,0,1935,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1976.0,RFn,2.0,550.0,TA,TA,Y,0,113,252,0,0,0,,,,0,11,2007,WD,Normal,1,0,0,2728.0,365,2.5,0.0,0.15625,47,47,0,47,16,Mature (26-50),Mid_Tier,5.1000000000000005,2.3333333333333335,3.0,3.6175710594315245,0.8333333333333334,0.2842377260981912,0.2202842377260982,239.70000000000002,197900
662,60,RL,52.0,46589,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1994,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,528.0,Gd,TA,PConc,Gd,Gd,No,GLQ,1361.0,Rec,180.0,88.0,1629.0,GasA,Ex,Y,SBrkr,1686,762,0,2448,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,RFn,3.0,711.0,TA,TA,Y,517,76,0,0,0,0,,,,0,7,2009,WD,Normal,0,0,0,4077.0,76,3.5,0.9459791282995703,0.05254459207108974,29,18,1,29,14,Mature (26-50),Premium,5.7,2.6666666666666665,3.0,3.2679738562091503,0.875,0.29044117647058826,0.08750992723604284,165.3,402000
663,20,RL,120.0,13560,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,216.0,TA,TA,CBlock,Fa,Fa,No,Unf,0.0,Unf,0.0,1392.0,1392.0,GasA,Gd,Y,SBrkr,1392,0,0,1392,1.0,0.0,1,0,2,1,TA,5,Maj2,2,TA,Attchd,1968.0,RFn,2.0,576.0,TA,TA,Y,0,0,240,0,0,0,,,,0,7,2009,WD,Normal,0,0,0,2784.0,240,2.0,0.0,0.10265486725663717,55,55,0,55,14,Old (51-100),Mid_Tier,3.75,1.3333333333333333,3.0,3.5919540229885056,1.0,0.41379310344827586,0.20530973451327433,206.25,110000
664,85,RL,90.0,10012,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,920.0,Rec,180.0,38.0,1138.0,GasA,TA,Y,SBrkr,1181,0,0,1181,1.0,0.0,2,0,3,1,TA,6,Typ,0,,Detchd,1974.0,RFn,2.0,588.0,TA,TA,Y,0,0,180,0,0,0,,MnPrv,,0,4,2008,WD,Normal,0,0,0,2319.0,180,3.0,0.9666080843585237,0.1179584498601678,51,51,0,49,15,Old (51-100),Standard,3.8000000000000003,2.3333333333333335,3.0,5.080440304826418,1.0,0.497883149872989,0.2316220535357571,193.8,137500
665,20,RL,49.0,20896,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1721.0,Unf,0.0,356.0,2077.0,GasA,Ex,Y,SBrkr,2097,0,0,2097,1.0,0.0,1,1,1,1,Ex,8,Typ,1,Ex,Attchd,2005.0,Fin,3.0,1134.0,TA,TA,Y,192,267,0,0,0,0,,,,0,1,2006,New,Partial,0,0,0,4174.0,267,2.5,0.8285989407799711,0.100354134762634,18,17,1,18,17,Recent (11-25),Premium,5.4,2.6666666666666665,3.0,3.814973772055317,2.5,0.5407725321888412,0.19975114854517612,97.2,423000
666,60,RL,106.0,11194,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1406.0,1406.0,GasA,Ex,Y,SBrkr,1454,482,0,1936,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,504.0,TA,TA,Y,188,124,0,0,0,0,,,,0,11,2006,WD,Normal,0,0,0,3342.0,124,2.5,0.0,0.17294979453278542,23,23,0,23,17,Recent (11-25),Mid_Tier,5.250000000000001,2.3333333333333335,3.0,3.615702479338843,0.8333333333333334,0.2603305785123967,0.2985527961407897,120.75000000000001,230500
667,60,RL,92.0,18450,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,1979,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,113.0,TA,Gd,CBlock,Gd,TA,No,LwQ,187.0,Rec,723.0,111.0,1021.0,GasA,TA,Y,SBrkr,1465,915,0,2380,0.0,0.0,2,1,3,1,TA,7,Sev,1,Po,CarPort,1965.0,Unf,2.0,596.0,TA,TA,Y,0,265,0,0,0,0,,,,0,8,2007,WD,Abnorml,1,0,0,3401.0,265,2.5,0.89128305582762,0.12899728997289972,58,44,1,58,16,Old (51-100),Mid_Tier,4.500000000000001,2.3333333333333335,3.0,2.941176470588235,0.8333333333333334,0.2504201680672269,0.1843360433604336,261.00000000000006,129000
668,20,RL,65.0,8125,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1994,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,258.0,TA,TA,PConc,Gd,TA,No,GLQ,1138.0,Unf,0.0,270.0,1408.0,GasA,Ex,Y,SBrkr,1679,0,0,1679,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Fa,Attchd,1994.0,RFn,2.0,575.0,TA,TA,Y,224,42,0,0,0,0,,,,0,10,2008,WD,Normal,0,0,0,3087.0,42,3.0,0.8082386363636364,0.20664615384615384,29,25,1,29,15,Mature (26-50),Mid_Tier,4.450000000000001,2.3333333333333335,3.0,4.169148302561048,1.0,0.3424657534246575,0.37993846153846156,129.05000000000004,193500
669,20,RL,80.0,14175,Pave,,Reg,Bnk,AllPub,Corner,Mod,Sawyer,Norm,Norm,1Fam,1Story,5,6,1956,1987,Gable,CompShg,CemntBd,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,988.0,Unf,0.0,200.0,1188.0,GasA,Gd,Y,SBrkr,1437,0,0,1437,1.0,0.0,1,1,3,1,TA,6,Min2,1,TA,Detchd,1999.0,Unf,2.0,576.0,TA,TA,Y,304,0,0,0,0,0,,,,0,11,2006,WD,Normal,1,0,0,2625.0,0,2.5,0.8316498316498316,0.10137566137566137,67,36,1,24,17,Old (51-100),Mid_Tier,4.200000000000001,2.0,3.0,4.17536534446764,0.8333333333333334,0.40083507306889354,0.18518518518518517,281.4000000000001,168000
670,30,RL,80.0,11600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1922,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,700.0,700.0,GasA,Ex,Y,SBrkr,1180,0,0,1180,0.0,0.0,1,0,2,1,Fa,5,Typ,1,Gd,Detchd,1922.0,Unf,1.0,252.0,TA,Fa,Y,0,0,67,0,0,0,,,,0,7,2006,WD,Normal,0,0,0,1880.0,67,1.0,0.0,0.10172413793103448,101,73,1,101,17,Historic (100+),Mid_Tier,3.5500000000000007,1.6666666666666667,2.5,4.237288135593221,0.5,0.2135593220338983,0.16206896551724137,358.55000000000007,137500
671,60,RL,64.0,8633,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,193.0,Unf,0.0,545.0,738.0,GasA,Ex,Y,SBrkr,738,738,0,1476,1.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2005.0,Fin,2.0,540.0,TA,TA,Y,100,35,0,0,0,0,,,,0,2,2009,WD,Normal,0,0,0,2214.0,35,3.5,0.26151761517615174,0.17097185219506544,18,18,0,18,14,Recent (11-25),Mid_Tier,4.65,2.3333333333333335,3.0,4.742547425474254,1.1666666666666667,0.36585365853658536,0.2564577782925982,83.7,173500
672,70,RH,54.0,6629,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,6,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,551.0,Unf,0.0,121.0,672.0,GasA,TA,N,SBrkr,697,672,0,1369,1.0,0.0,2,0,3,1,TA,6,Typ,0,,Detchd,1930.0,Unf,1.0,300.0,TA,TA,Y,147,0,0,0,0,0,,,,0,7,2009,WD,Normal,0,0,0,2041.0,0,3.0,0.8199404761904762,0.2065168200331875,98,73,1,93,14,Old (51-100),Standard,4.6000000000000005,2.0,3.0,4.382761139517896,1.0,0.2191380569758948,0.30788957610499323,450.80000000000007,103600
673,20,RL,79.6,11250,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,,0.0,Gd,TA,CBlock,Gd,TA,No,ALQ,767.0,Unf,0.0,441.0,1208.0,GasA,TA,Y,SBrkr,1208,0,0,1208,1.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2.0,546.0,TA,TA,Y,198,42,0,0,0,0,,,,0,6,2006,WD,Normal,1,0,0,2416.0,42,2.5,0.6349337748344371,0.10737777777777778,46,46,0,46,17,Mature (26-50),Premium,4.800000000000001,2.3333333333333335,3.0,4.966887417218543,0.8333333333333334,0.4519867549668874,0.21475555555555556,220.80000000000004,165000
674,20,RL,110.0,14442,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1957,2004,Hip,CompShg,CemntBd,CmentBd,BrkFace,106.0,TA,TA,PConc,TA,TA,No,GLQ,1186.0,Unf,0.0,291.0,1477.0,GasA,Ex,Y,SBrkr,1839,0,0,1839,1.0,0.0,2,0,3,1,Gd,7,Typ,2,TA,Attchd,1957.0,Fin,2.0,416.0,TA,TA,Y,0,87,0,0,200,0,,,,0,6,2007,WD,Normal,0,0,0,3316.0,287,3.0,0.8029790115098172,0.1273369339426672,66,19,1,66,16,Old (51-100),Mid_Tier,4.750000000000001,2.0,3.0,3.806416530723219,1.0,0.2262098966829799,0.2296080875225038,313.50000000000006,257500
675,20,RL,80.0,9200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Rec,892.0,Unf,0.0,244.0,1136.0,GasA,TA,Y,SBrkr,1136,0,0,1136,1.0,0.0,1,0,3,1,TA,5,Typ,1,Gd,Attchd,1965.0,RFn,1.0,384.0,TA,TA,Y,426,0,0,0,0,0,,,,0,7,2008,WD,Normal,0,0,0,2272.0,0,2.0,0.7852112676056338,0.12347826086956522,58,58,0,58,15,Old (51-100),Mid_Tier,4.500000000000001,2.0,3.0,4.401408450704226,0.6666666666666666,0.3380281690140845,0.24695652173913044,261.00000000000006,140000
676,160,RL,24.0,2289,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1978,1978,Gable,CompShg,Plywood,Brk Cmn,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,311.0,Unf,0.0,544.0,855.0,GasA,TA,Y,SBrkr,855,586,0,1441,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978.0,Unf,2.0,440.0,TA,TA,Y,28,0,0,0,0,0,,,,0,4,2009,WD,Normal,0,0,0,2296.0,0,2.5,0.36374269005847953,0.6295325469637396,45,45,0,45,14,Mature (26-50),Mid_Tier,4.500000000000001,2.0,3.0,4.857737682165163,0.8333333333333334,0.3053435114503817,1.003058103975535,202.50000000000003,148500
677,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1095.0,1095.0,GasW,Fa,N,SBrkr,1095,679,0,1774,1.0,0.0,2,0,4,2,TA,8,Min2,0,,2Types,1920.0,Unf,3.0,779.0,Fa,Fa,N,0,0,90,0,0,0,,,,0,5,2006,WD,Normal,0,0,0,2869.0,90,3.0,0.0,0.18479166666666666,123,73,1,103,17,Historic (100+),Standard,3.05,1.6666666666666667,2.0,4.509582863585118,0.75,0.4391206313416009,0.29885416666666664,375.15,87000
678,30,RL,52.0,9022,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1924,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,Ex,Y,SBrkr,792,0,0,792,0.0,0.0,1,0,2,1,Gd,5,Typ,0,,Detchd,1924.0,Unf,1.0,240.0,Fa,Fa,N,316,0,120,0,0,0,,,,0,5,2009,WD,Normal,0,0,0,1560.0,120,1.0,0.0,0.08778541343382842,99,17,1,99,14,Old (51-100),Standard,4.8500000000000005,2.0,2.0,6.313131313131313,0.5,0.30303030303030304,0.1729106628242075,480.15000000000003,109500
679,20,RL,80.0,11844,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,464.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,2046.0,2046.0,GasA,Ex,Y,SBrkr,2046,0,0,2046,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,Fin,3.0,834.0,TA,TA,Y,322,82,0,0,0,0,,,,0,7,2009,New,Partial,0,0,0,4092.0,82,2.5,0.0,0.17274569402228976,15,15,0,15,14,Recent (11-25),Premium,5.3500000000000005,2.6666666666666665,3.0,3.421309872922776,0.8333333333333334,0.40762463343108507,0.3454913880445795,80.25000000000001,372500
680,20,RL,79.8,9945,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,57.0,TA,TA,CBlock,TA,TA,No,Rec,827.0,Unf,0.0,161.0,988.0,GasA,TA,Y,SBrkr,988,0,0,988,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1963.0,Unf,2.0,572.0,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2007,WD,Normal,1,0,0,1976.0,0,2.0,0.8370445344129555,0.09934640522875816,62,62,0,60,16,Old (51-100),Mid_Tier,4.0,2.0,3.0,5.060728744939271,0.6666666666666666,0.5789473684210527,0.19869281045751633,248.0,128500
681,120,RL,50.0,8012,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,543.0,BLQ,119.0,261.0,923.0,GasA,TA,Y,SBrkr,923,0,0,923,0.0,0.0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1980.0,RFn,1.0,264.0,TA,TA,Y,80,0,0,0,0,0,,,,0,5,2010,WD,Normal,0,0,0,1846.0,0,2.0,0.7172264355362947,0.11520219670494258,43,43,0,43,13,Mature (26-50),Mid_Tier,4.400000000000001,2.3333333333333335,3.0,5.417118093174431,1.0,0.28602383531960995,0.23040439340988517,189.20000000000005,143000
682,50,RH,55.0,4500,Pave,Pave,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1932,2000,Gable,CompShg,VinylSd,Stucco,,0.0,TA,TA,BrkTil,TA,TA,No,Rec,182.0,Unf,0.0,611.0,793.0,GasA,Ex,Y,SBrkr,848,672,0,1520,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Detchd,1968.0,Unf,1.0,281.0,TA,TA,Y,0,0,56,0,0,0,,,,0,7,2009,WD,Abnorml,0,0,0,2313.0,56,1.0,0.22950819672131148,0.3377777777777778,91,23,1,55,14,Old (51-100),Mid_Tier,4.0,2.0,3.0,3.947368421052632,0.3333333333333333,0.18486842105263157,0.514,364.0,159434
